OrderID,OrderDate,ShipDate,Region,Category,SubCategory,ProductName,CustomerName,Sales,Quantity,Discount,Profit,Year,Month,Profit %
ORD10797,4/24/22,4/29/22,East,Furniture,Chairs,Chairs Model 36,Customer 255,190.78,3,0.3,-4.37,2022,Apr,-2.29%
ORD10798,2/27/23,3/3/23,West,Technology,Phones,Phones Model 28,Customer 72,326.45,6,0,50.27,2023,Feb,15.40%
ORD10799,8/31/22,9/7/22,East,Furniture,Chairs,Chairs Model 31,Customer 199,247.56,3,0,45.76,2022,Aug,18.48%
ORD10800,3/16/23,3/19/23,South,Office Supplies,Binders,Binders Model 33,Customer 123,206.92,2,0,32.18,2023,Mar,15.55%
ORD10801,8/3/24,8/4/24,Central,Technology,Phones,Phones Model 6,Customer 170,227.96,2,0,31.57,2024,Aug,13.85%
ORD10802,2/12/24,2/13/24,Central,Office Supplies,Storage,Storage Model 5,Customer 263,297.50,1,0.2,8.35,2024,Feb,2.81%
ORD10803,3/8/24,3/12/24,Central,Furniture,Bookcases,Bookcases Model 28,Customer 167,166.85,2,0,13.06,2024,Mar,7.83%
ORD10804,8/11/24,8/12/24,East,Technology,Machines,Machines Model 32,Customer 63,271.20,4,0,24.95,2024,Aug,9.20%
ORD10805,5/17/24,5/23/24,Central,Technology,Machines,Machines Model 33,Customer 21,258.85,2,0,22.76,2024,May,8.79%
ORD10806,12/10/22,12/11/22,South,Furniture,Bookcases,Bookcases Model 11,Customer 118,110.62,6,0,6.75,2022,Dec,6.10%
ORD10807,11/17/23,11/19/23,East,Office Supplies,Paper,Paper Model 16,Customer 240,75.94,6,0.2,1.28,2023,Nov,1.69%
ORD10808,1/4/22,1/10/22,West,Furniture,Bookcases,Bookcases Model 27,Customer 45,283.70,4,0,52.38,2022,Jan,18.46%
ORD10809,7/4/23,7/10/23,Central,Office Supplies,Paper,Paper Model 43,Customer 170,286.35,3,0,45.01,2023,Jul,15.72%
ORD10810,8/16/22,8/17/22,East,Office Supplies,Paper,Paper Model 10,Customer 44,219.31,6,0.2,32.8,2022,Aug,14.96%
ORD10811,3/14/22,3/15/22,South,Technology,Phones,Phones Model 33,Customer 251,178.69,3,0,21.59,2022,Mar,12.08%
ORD10812,9/17/22,9/19/22,South,Furniture,Bookcases,Bookcases Model 19,Customer 33,180.02,4,0.3,10.91,2022,Sep,6.06%
ORD10813,8/14/24,8/19/24,South,Office Supplies,Binders,Binders Model 28,Customer 66,155.97,2,0,27.56,2024,Aug,17.67%
ORD10814,11/7/23,11/13/23,East,Furniture,Bookcases,Bookcases Model 46,Customer 39,60.12,2,0.3,6.67,2023,Nov,11.09%
ORD10815,4/26/22,5/3/22,Central,Office Supplies,Binders,Binders Model 23,Customer 88,120.63,1,0,21.05,2022,Apr,17.45%
ORD10816,12/14/23,12/21/23,West,Office Supplies,Paper,Paper Model 29,Customer 225,176.76,6,0.1,31.58,2023,Dec,17.87%
ORD10817,7/3/22,7/4/22,West,Furniture,Chairs,Chairs Model 41,Customer 80,203.80,5,0.2,2.64,2022,Jul,1.30%
ORD10818,11/6/23,11/13/23,South,Office Supplies,Storage,Storage Model 6,Customer 114,226.88,1,0,31,2023,Nov,13.66%
ORD10819,1/4/22,1/6/22,Central,Furniture,Tables,Tables Model 48,Customer 287,77.70,1,0.1,10.03,2022,Jan,12.91%
ORD10820,6/4/24,6/9/24,West,Office Supplies,Storage,Storage Model 20,Customer 266,346.84,5,0.3,1.28,2024,Jun,0.37%
ORD10821,7/29/22,8/2/22,Central,Technology,Accessories,Accessories Model 33,Customer 287,77.88,2,0.1,12.18,2022,Jul,15.64%
ORD10822,8/26/23,8/28/23,West,Technology,Accessories,Accessories Model 33,Customer 12,234.08,6,0.3,-6.71,2023,Aug,-2.87%
ORD10823,3/5/23,3/9/23,Central,Technology,Machines,Machines Model 18,Customer 61,371.38,2,0,61.11,2023,Mar,16.45%
ORD10824,2/28/24,3/5/24,South,Technology,Accessories,Accessories Model 16,Customer 262,386.97,3,0.3,10.04,2024,Feb,2.59%
ORD10825,7/10/23,7/14/23,East,Technology,Accessories,Accessories Model 17,Customer 248,138.97,3,0.2,0.97,2023,Jul,0.70%
ORD10826,11/25/22,12/1/22,Central,Technology,Phones,Phones Model 46,Customer 157,94.19,6,0.2,3.05,2022,Nov,3.24%
ORD10827,4/11/23,4/14/23,West,Furniture,Tables,Tables Model 28,Customer 131,175.88,6,0,15.33,2023,Apr,8.72%
ORD10828,10/13/23,10/16/23,East,Technology,Phones,Phones Model 22,Customer 185,551.10,3,0.3,-1.18,2023,Oct,-0.21%
ORD10829,2/24/23,2/25/23,West,Office Supplies,Storage,Storage Model 22,Customer 173,163.51,5,0.1,21.07,2023,Feb,12.89%
ORD10830,4/29/23,4/30/23,South,Technology,Machines,Machines Model 7,Customer 190,190.17,6,0,44.52,2023,Apr,23.41%
ORD10831,7/21/22,7/24/22,Central,Office Supplies,Binders,Binders Model 27,Customer 225,189.26,6,0,25.65,2022,Jul,13.55%
ORD10832,10/23/22,10/27/22,West,Furniture,Tables,Tables Model 23,Customer 144,327.52,2,0,49.09,2022,Oct,14.99%
ORD10833,3/4/22,3/10/22,East,Furniture,Tables,Tables Model 28,Customer 218,271.69,1,0,39.29,2022,Mar,14.46%
ORD10834,7/16/22,7/18/22,Central,Office Supplies,Storage,Storage Model 29,Customer 262,198.86,1,0,45.78,2022,Jul,23.02%
ORD10835,2/12/23,2/17/23,West,Office Supplies,Binders,Binders Model 25,Customer 6,248.47,4,0.2,19.69,2023,Feb,7.92%
ORD10836,1/24/24,1/27/24,East,Furniture,Tables,Tables Model 40,Customer 97,209.64,3,0,42.43,2024,Jan,20.24%
ORD10837,7/31/22,8/1/22,West,Technology,Machines,Machines Model 19,Customer 51,389.81,5,0.3,6,2022,Jul,1.54%
ORD10838,7/24/22,7/30/22,Central,Furniture,Chairs,Chairs Model 8,Customer 19,60.15,4,0.3,10.06,2022,Jul,16.72%
ORD10839,8/9/23,8/12/23,South,Technology,Machines,Machines Model 8,Customer 122,165.27,5,0,36.22,2023,Aug,21.92%
ORD10840,8/6/22,8/10/22,West,Office Supplies,Paper,Paper Model 8,Customer 170,144.46,3,0,11.75,2022,Aug,8.13%
ORD10841,2/14/23,2/16/23,West,Technology,Accessories,Accessories Model 25,Customer 20,428.63,2,0.1,42.94,2023,Feb,10.02%
ORD10842,6/17/23,6/24/23,South,Technology,Accessories,Accessories Model 30,Customer 7,91.37,3,0.2,0.5,2023,Jun,0.55%
ORD10843,2/25/22,3/3/22,West,Office Supplies,Paper,Paper Model 50,Customer 241,292.55,2,0.3,-21.77,2022,Feb,-7.44%
ORD10844,7/16/23,7/20/23,East,Furniture,Chairs,Chairs Model 20,Customer 237,229.81,3,0.2,16.13,2023,Jul,7.02%
ORD10845,6/11/24,6/13/24,East,Technology,Phones,Phones Model 12,Customer 189,308.90,1,0,67.3,2024,Jun,21.79%
ORD10846,1/5/22,1/9/22,Central,Office Supplies,Storage,Storage Model 34,Customer 189,165.28,4,0.1,25.77,2022,Jan,15.59%
ORD10847,1/1/24,1/3/24,East,Furniture,Bookcases,Bookcases Model 24,Customer 149,292.48,5,0.2,9.76,2024,Jan,3.34%
ORD10848,5/31/24,6/5/24,Central,Furniture,Chairs,Chairs Model 39,Customer 287,220.24,4,0.1,17.99,2024,May,8.17%
ORD10849,7/31/23,8/3/23,East,Office Supplies,Binders,Binders Model 24,Customer 273,262.69,5,0.1,19.06,2023,Jul,7.26%
ORD10850,10/20/23,10/23/23,Central,Furniture,Tables,Tables Model 11,Customer 214,537.26,6,0,83.52,2023,Oct,15.55%
ORD10851,1/24/22,1/27/22,West,Furniture,Tables,Tables Model 43,Customer 273,130.22,1,0,16.51,2022,Jan,12.68%
ORD10852,4/3/23,4/6/23,South,Office Supplies,Paper,Paper Model 11,Customer 192,362.94,2,0,57.85,2023,Apr,15.94%
ORD10853,4/14/24,4/20/24,Central,Furniture,Chairs,Chairs Model 44,Customer 206,55.16,4,0,12.02,2024,Apr,21.79%
ORD10854,11/23/23,11/24/23,West,Office Supplies,Storage,Storage Model 5,Customer 90,340.71,4,0,52.93,2023,Nov,15.54%
ORD10855,12/12/23,12/14/23,West,Office Supplies,Storage,Storage Model 43,Customer 261,224.72,5,0,50.52,2023,Dec,22.48%
ORD10856,6/9/24,6/12/24,South,Office Supplies,Storage,Storage Model 47,Customer 57,134.53,5,0,9.91,2024,Jun,7.37%
ORD10857,5/18/22,5/21/22,West,Office Supplies,Paper,Paper Model 43,Customer 227,305.41,6,0,39.28,2022,May,12.86%
ORD10858,1/31/24,2/7/24,South,Office Supplies,Storage,Storage Model 29,Customer 282,69.56,2,0.1,5.31,2024,Jan,7.63%
ORD10859,9/20/24,9/22/24,East,Furniture,Bookcases,Bookcases Model 38,Customer 263,178.27,1,0,9.72,2024,Sep,5.45%
ORD10860,1/16/24,1/18/24,East,Office Supplies,Binders,Binders Model 2,Customer 118,178.44,2,0.3,-15.79,2024,Jan,-8.85%
ORD10861,3/27/23,3/28/23,West,Technology,Accessories,Accessories Model 13,Customer 161,359.42,5,0,62.54,2023,Mar,17.40%
ORD10862,7/9/24,7/15/24,Central,Office Supplies,Storage,Storage Model 24,Customer 34,272.14,1,0,55.83,2024,Jul,20.52%
ORD10863,7/20/24,7/21/24,East,Furniture,Bookcases,Bookcases Model 11,Customer 150,171.50,6,0,42.97,2024,Jul,25.06%
ORD10864,11/19/23,11/22/23,South,Office Supplies,Storage,Storage Model 39,Customer 144,250.17,1,0,25.06,2023,Nov,10.02%
ORD10865,7/21/23,7/22/23,Central,Furniture,Bookcases,Bookcases Model 6,Customer 283,168.05,3,0,13.9,2023,Jul,8.27%
ORD10866,5/11/23,5/16/23,South,Technology,Phones,Phones Model 25,Customer 234,97.43,4,0.3,12.16,2023,May,12.48%
ORD10867,4/29/24,5/1/24,West,Furniture,Tables,Tables Model 9,Customer 157,353.54,3,0.3,4.6,2024,Apr,1.30%
ORD10868,2/10/23,2/11/23,Central,Furniture,Chairs,Chairs Model 30,Customer 262,707.09,2,0.2,43.48,2023,Feb,6.15%
ORD10869,12/23/22,12/28/22,South,Office Supplies,Binders,Binders Model 14,Customer 82,279.38,5,0.1,24.69,2022,Dec,8.84%
ORD10870,12/22/22,12/26/22,West,Technology,Machines,Machines Model 28,Customer 95,267.40,4,0,33.78,2022,Dec,12.63%
ORD10871,4/29/23,5/4/23,Central,Furniture,Chairs,Chairs Model 37,Customer 49,310.20,6,0,33.01,2023,Apr,10.64%
ORD10872,9/28/22,10/1/22,Central,Office Supplies,Storage,Storage Model 25,Customer 297,100.79,1,0.2,9.61,2022,Sep,9.53%
ORD10873,5/11/24,5/13/24,Central,Office Supplies,Paper,Paper Model 9,Customer 283,240.48,1,0.1,30.72,2024,May,12.77%
ORD10874,7/20/23,7/25/23,Central,Technology,Machines,Machines Model 44,Customer 49,218.00,2,0,14.3,2023,Jul,6.56%
ORD10875,3/16/24,3/22/24,West,Office Supplies,Paper,Paper Model 7,Customer 80,310.08,4,0.2,18.68,2024,Mar,6.02%
ORD10876,2/26/23,2/28/23,South,Technology,Phones,Phones Model 25,Customer 143,100.32,3,0,12.16,2023,Feb,12.12%
ORD10877,6/2/22,6/3/22,West,Furniture,Bookcases,Bookcases Model 31,Customer 276,112.22,5,0,16.48,2022,Jun,14.69%
ORD10878,7/17/22,7/21/22,East,Technology,Machines,Machines Model 13,Customer 228,225.23,4,0,46,2022,Jul,20.42%
ORD10879,2/9/22,2/16/22,South,Technology,Machines,Machines Model 14,Customer 157,469.30,1,0.3,5.61,2022,Feb,1.20%
ORD10880,10/8/23,10/14/23,Central,Technology,Phones,Phones Model 24,Customer 54,164.79,5,0,6.11,2023,Oct,3.71%
ORD10881,5/7/23,5/14/23,West,Furniture,Bookcases,Bookcases Model 17,Customer 282,257.86,2,0.1,26.84,2023,May,10.41%
ORD10882,4/11/24,4/17/24,West,Furniture,Chairs,Chairs Model 16,Customer 106,218.07,5,0,40.79,2024,Apr,18.71%
ORD10883,3/28/22,3/31/22,West,Office Supplies,Binders,Binders Model 17,Customer 1,68.94,3,0.2,-2.6,2022,Mar,-3.77%
ORD10884,11/4/22,11/8/22,East,Furniture,Tables,Tables Model 49,Customer 115,98.47,2,0.2,-2.29,2022,Nov,-2.33%
ORD10885,6/3/24,6/4/24,South,Furniture,Tables,Tables Model 45,Customer 252,294.60,6,0,48.94,2024,Jun,16.61%
ORD10886,3/10/24,3/11/24,Central,Furniture,Chairs,Chairs Model 49,Customer 199,185.39,3,0,25.88,2024,Mar,13.96%
ORD10887,2/26/23,3/4/23,South,Technology,Accessories,Accessories Model 5,Customer 263,275.68,2,0.1,27.26,2023,Feb,9.89%
ORD10888,2/6/24,2/10/24,South,Technology,Accessories,Accessories Model 18,Customer 92,146.07,5,0.3,3.9,2024,Feb,2.67%
ORD10889,4/27/24,5/1/24,West,Office Supplies,Binders,Binders Model 30,Customer 295,215.29,6,0,49.65,2024,Apr,23.06%
ORD10890,7/13/24,7/15/24,Central,Technology,Machines,Machines Model 28,Customer 5,201.27,1,0,26.87,2024,Jul,13.35%
ORD10891,1/14/22,1/17/22,West,Technology,Accessories,Accessories Model 31,Customer 68,146.78,6,0,19.89,2022,Jan,13.55%
ORD10892,6/14/24,6/17/24,West,Office Supplies,Storage,Storage Model 42,Customer 202,162.82,6,0,33.57,2024,Jun,20.62%
ORD10893,11/4/23,11/5/23,South,Technology,Accessories,Accessories Model 47,Customer 167,225.42,1,0.2,3.98,2023,Nov,1.77%
ORD10894,6/17/23,6/22/23,East,Furniture,Tables,Tables Model 43,Customer 41,343.69,1,0,66.43,2023,Jun,19.33%
ORD10895,10/21/22,10/22/22,East,Office Supplies,Paper,Paper Model 6,Customer 35,344.29,5,0,38.88,2022,Oct,11.29%
ORD10896,8/16/24,8/19/24,South,Furniture,Bookcases,Bookcases Model 41,Customer 257,257.68,3,0,55.56,2024,Aug,21.56%
ORD10897,1/28/24,2/1/24,Central,Furniture,Chairs,Chairs Model 32,Customer 228,280.73,5,0.2,16.67,2024,Jan,5.94%
ORD10898,1/28/23,1/29/23,Central,Office Supplies,Binders,Binders Model 31,Customer 194,102.88,4,0,28.48,2023,Jan,27.68%
ORD10899,2/7/23,2/12/23,East,Technology,Accessories,Accessories Model 42,Customer 230,147.22,1,0.3,0.92,2023,Feb,0.62%
ORD10900,9/26/22,10/3/22,Central,Furniture,Chairs,Chairs Model 24,Customer 79,195.48,4,0.2,-1.4,2022,Sep,-0.72%
ORD10901,9/10/23,9/15/23,West,Furniture,Tables,Tables Model 8,Customer 288,104.90,2,0.1,-7.9,2023,Sep,-7.53%
ORD10902,1/18/22,1/22/22,Central,Furniture,Chairs,Chairs Model 38,Customer 226,421.73,5,0.2,24.91,2022,Jan,5.91%
ORD10903,12/29/23,1/5/24,Central,Furniture,Chairs,Chairs Model 33,Customer 10,294.69,1,0.2,18.96,2023,Dec,6.43%
ORD10904,4/10/24,4/14/24,East,Office Supplies,Binders,Binders Model 2,Customer 78,281.38,4,0,46.93,2024,Apr,16.68%
ORD10905,5/31/23,6/2/23,West,Technology,Phones,Phones Model 39,Customer 266,416.70,1,0.3,-0.47,2023,May,-0.11%
ORD10906,3/14/22,3/16/22,West,Office Supplies,Paper,Paper Model 21,Customer 25,419.96,4,0.1,48.18,2022,Mar,11.47%
ORD10907,7/31/23,8/6/23,Central,Furniture,Bookcases,Bookcases Model 39,Customer 30,264.16,6,0.2,22.35,2023,Jul,8.46%
ORD10908,6/2/24,6/3/24,West,Furniture,Tables,Tables Model 38,Customer 143,243.53,1,0.3,1.97,2024,Jun,0.81%
ORD10909,11/25/23,11/29/23,East,Office Supplies,Binders,Binders Model 19,Customer 234,220.52,5,0.2,21.77,2023,Nov,9.87%
ORD10910,8/23/23,8/26/23,East,Office Supplies,Storage,Storage Model 7,Customer 265,435.79,3,0.3,-0.48,2023,Aug,-0.11%
ORD10911,5/23/23,5/26/23,Central,Furniture,Tables,Tables Model 47,Customer 158,263.19,1,0.1,36.11,2023,May,13.72%
ORD10912,1/18/23,1/20/23,West,Office Supplies,Storage,Storage Model 28,Customer 239,235.19,3,0.3,-9.57,2023,Jan,-4.07%
ORD10913,9/21/22,9/28/22,West,Technology,Phones,Phones Model 36,Customer 8,476.16,2,0.3,-0.66,2022,Sep,-0.14%
ORD10914,3/23/22,3/26/22,West,Technology,Phones,Phones Model 26,Customer 237,179.42,3,0.1,18.4,2022,Mar,10.26%
ORD10915,6/28/22,7/4/22,West,Technology,Phones,Phones Model 31,Customer 271,259.38,3,0,35.63,2022,Jun,13.74%
ORD10916,12/5/23,12/9/23,South,Furniture,Chairs,Chairs Model 13,Customer 192,217.35,4,0.2,23.73,2023,Dec,10.92%
ORD10917,11/14/23,11/20/23,South,Technology,Machines,Machines Model 43,Customer 292,351.74,6,0.1,54.8,2023,Nov,15.58%
ORD10918,2/14/23,2/19/23,Central,Office Supplies,Binders,Binders Model 36,Customer 239,198.68,4,0,24.73,2023,Feb,12.45%
ORD10919,2/7/22,2/14/22,West,Furniture,Chairs,Chairs Model 24,Customer 138,262.69,6,0,47.24,2022,Feb,17.98%
ORD10920,7/2/24,7/9/24,Central,Office Supplies,Paper,Paper Model 12,Customer 280,383.69,3,0.1,39.95,2024,Jul,10.41%
ORD10921,11/17/23,11/19/23,West,Furniture,Chairs,Chairs Model 31,Customer 173,267.86,2,0.3,-11.05,2023,Nov,-4.13%
ORD10922,6/4/24,6/5/24,West,Technology,Phones,Phones Model 22,Customer 148,252.26,2,0.3,10.04,2024,Jun,3.98%
ORD10923,11/6/22,11/7/22,South,Office Supplies,Binders,Binders Model 15,Customer 195,339.79,4,0,46.57,2022,Nov,13.71%
ORD10924,4/23/23,4/24/23,East,Office Supplies,Storage,Storage Model 15,Customer 207,132.73,4,0,31.33,2023,Apr,23.60%
ORD10925,9/17/22,9/19/22,South,Furniture,Bookcases,Bookcases Model 38,Customer 259,306.22,1,0.2,6.01,2022,Sep,1.96%
ORD10926,4/3/22,4/5/22,Central,Office Supplies,Paper,Paper Model 37,Customer 17,272.82,2,0,31.11,2022,Apr,11.40%
ORD10927,6/26/24,7/3/24,South,Furniture,Bookcases,Bookcases Model 36,Customer 75,249.51,1,0.3,10.89,2024,Jun,4.36%
ORD10928,4/12/24,4/16/24,Central,Furniture,Bookcases,Bookcases Model 26,Customer 83,206.26,4,0.1,23.32,2024,Apr,11.31%
ORD10929,7/15/22,7/16/22,South,Technology,Machines,Machines Model 13,Customer 149,146.01,6,0.1,27.22,2022,Jul,18.64%
ORD10930,8/4/23,8/10/23,East,Office Supplies,Binders,Binders Model 3,Customer 171,218.20,5,0.1,10.81,2023,Aug,4.95%
ORD10931,9/18/22,9/24/22,South,Technology,Machines,Machines Model 50,Customer 269,484.80,3,0.1,51.88,2022,Sep,10.70%
ORD10932,4/2/23,4/6/23,East,Office Supplies,Paper,Paper Model 45,Customer 90,295.95,5,0.1,24.08,2023,Apr,8.14%
ORD10933,4/8/24,4/9/24,West,Furniture,Bookcases,Bookcases Model 9,Customer 108,111.97,6,0,17.11,2024,Apr,15.28%
ORD10934,5/20/23,5/26/23,South,Office Supplies,Binders,Binders Model 3,Customer 89,334.09,3,0.2,11.09,2023,May,3.32%
ORD10935,4/13/24,4/14/24,South,Furniture,Tables,Tables Model 2,Customer 10,279.76,1,0,54.73,2024,Apr,19.56%
ORD10936,6/23/24,6/27/24,South,Technology,Accessories,Accessories Model 15,Customer 71,377.30,5,0,51.31,2024,Jun,13.60%
ORD10937,3/9/24,3/10/24,Central,Technology,Accessories,Accessories Model 41,Customer 252,154.71,2,0.1,27.49,2024,Mar,17.77%
ORD10938,3/2/23,3/6/23,Central,Furniture,Bookcases,Bookcases Model 3,Customer 221,158.53,5,0,22.88,2023,Mar,14.43%
ORD10939,7/27/22,7/29/22,East,Office Supplies,Binders,Binders Model 28,Customer 251,84.58,1,0,9.02,2022,Jul,10.66%
ORD10940,12/16/23,12/20/23,Central,Office Supplies,Binders,Binders Model 1,Customer 197,250.46,5,0.2,4.15,2023,Dec,1.66%
ORD10941,10/6/23,10/9/23,South,Office Supplies,Storage,Storage Model 7,Customer 252,528.33,1,0.2,27.91,2023,Oct,5.28%
ORD10942,4/11/22,4/15/22,East,Technology,Phones,Phones Model 8,Customer 241,126.98,4,0.2,-2.63,2022,Apr,-2.07%
ORD10943,6/10/24,6/17/24,Central,Office Supplies,Binders,Binders Model 43,Customer 2,399.18,5,0.2,35.06,2024,Jun,8.78%
ORD10944,4/25/24,4/29/24,South,Furniture,Tables,Tables Model 7,Customer 152,237.06,5,0.2,9.82,2024,Apr,4.14%
ORD10945,10/6/23,10/13/23,Central,Technology,Machines,Machines Model 35,Customer 121,318.21,1,0.1,24.54,2023,Oct,7.71%
ORD10946,8/8/24,8/15/24,South,Technology,Accessories,Accessories Model 30,Customer 283,175.85,5,0,32.06,2024,Aug,18.23%
ORD10947,10/12/23,10/18/23,Central,Technology,Phones,Phones Model 41,Customer 274,248.32,5,0.2,17.61,2023,Oct,7.09%
ORD10948,2/16/22,2/22/22,Central,Office Supplies,Storage,Storage Model 46,Customer 31,197.82,1,0,50.04,2022,Feb,25.30%
ORD10949,2/23/24,3/1/24,Central,Furniture,Chairs,Chairs Model 16,Customer 196,154.58,6,0,-2.2,2024,Feb,-1.42%
ORD10950,5/7/24,5/9/24,Central,Technology,Machines,Machines Model 40,Customer 73,213.91,6,0.3,-1.29,2024,May,-0.60%
ORD10951,9/4/24,9/11/24,South,Furniture,Chairs,Chairs Model 23,Customer 79,198.27,4,0.3,-3.67,2024,Sep,-1.85%
ORD10952,4/2/24,4/6/24,East,Furniture,Bookcases,Bookcases Model 34,Customer 139,448.72,3,0.1,49.77,2024,Apr,11.09%
ORD10953,3/26/24,3/30/24,South,Furniture,Chairs,Chairs Model 36,Customer 33,147.71,2,0,20.18,2024,Mar,13.66%
ORD10954,12/1/22,12/4/22,Central,Furniture,Chairs,Chairs Model 35,Customer 21,446.15,4,0,60.42,2022,Dec,13.54%
ORD10955,8/18/23,8/19/23,East,Office Supplies,Storage,Storage Model 14,Customer 79,665.83,2,0.2,44.01,2023,Aug,6.61%
ORD10956,4/9/24,4/12/24,East,Furniture,Chairs,Chairs Model 50,Customer 94,197.58,1,0.1,23.07,2024,Apr,11.68%
ORD10957,3/2/24,3/6/24,West,Technology,Machines,Machines Model 21,Customer 202,197.04,3,0,33.28,2024,Mar,16.89%
ORD10958,12/2/23,12/4/23,Central,Technology,Machines,Machines Model 39,Customer 278,106.52,4,0.1,25.66,2023,Dec,24.09%
ORD10959,7/7/22,7/9/22,East,Technology,Accessories,Accessories Model 44,Customer 63,363.78,2,0,62.66,2022,Jul,17.22%
ORD10960,7/26/22,8/2/22,East,Office Supplies,Binders,Binders Model 48,Customer 145,76.50,3,0.1,13.28,2022,Jul,17.36%
ORD10961,7/31/24,8/7/24,South,Technology,Accessories,Accessories Model 7,Customer 48,322.82,5,0,63.75,2024,Jul,19.75%
ORD10962,12/24/22,12/28/22,East,Furniture,Chairs,Chairs Model 6,Customer 206,514.16,2,0,68.67,2022,Dec,13.36%
ORD10963,3/27/22,3/29/22,South,Furniture,Tables,Tables Model 41,Customer 231,515.34,6,0,90.63,2022,Mar,17.59%
ORD10964,4/30/22,5/1/22,South,Office Supplies,Paper,Paper Model 46,Customer 178,65.57,2,0,0.37,2022,Apr,0.56%
ORD10965,3/14/24,3/18/24,South,Technology,Accessories,Accessories Model 5,Customer 150,250.13,6,0,31.86,2024,Mar,12.74%
ORD10966,3/5/23,3/8/23,South,Office Supplies,Storage,Storage Model 21,Customer 228,303.34,1,0,40.34,2023,Mar,13.30%
ORD10967,10/17/22,10/19/22,East,Technology,Accessories,Accessories Model 8,Customer 231,106.96,3,0.2,6.86,2022,Oct,6.41%
ORD10968,3/6/22,3/11/22,Central,Office Supplies,Paper,Paper Model 26,Customer 53,85.65,3,0.2,-9.6,2022,Mar,-11.21%
ORD10969,8/26/22,8/31/22,South,Technology,Machines,Machines Model 13,Customer 4,195.42,2,0.3,-1.54,2022,Aug,-0.79%
ORD10970,5/8/23,5/12/23,East,Office Supplies,Paper,Paper Model 26,Customer 80,281.34,6,0,49.73,2023,May,17.68%
ORD10971,11/12/22,11/16/22,South,Technology,Phones,Phones Model 30,Customer 148,139.97,3,0.1,4.81,2022,Nov,3.44%
ORD10972,7/23/24,7/30/24,West,Technology,Accessories,Accessories Model 12,Customer 131,504.49,5,0.3,6.86,2024,Jul,1.36%
ORD10973,10/18/23,10/23/23,Central,Furniture,Tables,Tables Model 35,Customer 255,188.92,6,0,25.84,2023,Oct,13.68%
ORD10974,1/19/23,1/26/23,South,Furniture,Tables,Tables Model 47,Customer 101,228.05,1,0.2,17.58,2023,Jan,7.71%
ORD10975,12/16/23,12/23/23,West,Technology,Machines,Machines Model 20,Customer 193,353.70,1,0,44,2023,Dec,12.44%
ORD10976,7/27/22,7/31/22,South,Office Supplies,Storage,Storage Model 24,Customer 200,62.31,6,0.2,12.89,2022,Jul,20.69%
ORD10977,4/21/22,4/23/22,South,Furniture,Tables,Tables Model 49,Customer 212,222.50,5,0,29.2,2022,Apr,13.12%
ORD10978,11/9/23,11/12/23,West,Technology,Accessories,Accessories Model 41,Customer 260,319.52,6,0,44.13,2023,Nov,13.81%
ORD10979,7/10/23,7/14/23,South,Office Supplies,Paper,Paper Model 47,Customer 229,157.65,4,0.1,22.18,2023,Jul,14.07%
ORD10980,2/8/22,2/12/22,West,Technology,Machines,Machines Model 4,Customer 178,328.04,2,0,43.25,2022,Feb,13.18%
ORD10981,11/2/22,11/9/22,Central,Furniture,Chairs,Chairs Model 29,Customer 276,107.48,2,0.2,6.42,2022,Nov,5.97%
ORD10982,2/24/23,3/1/23,West,Furniture,Chairs,Chairs Model 43,Customer 107,105.87,6,0,22.88,2023,Feb,21.61%
ORD10983,12/7/23,12/8/23,Central,Office Supplies,Binders,Binders Model 5,Customer 73,399.24,5,0.1,49.57,2023,Dec,12.42%
ORD10984,7/21/23,7/24/23,East,Technology,Accessories,Accessories Model 6,Customer 250,158.18,2,0,36.74,2023,Jul,23.23%
ORD10985,11/29/22,11/30/22,Central,Technology,Accessories,Accessories Model 29,Customer 120,225.10,6,0.1,39.82,2022,Nov,17.69%
ORD10986,10/1/22,10/3/22,Central,Office Supplies,Binders,Binders Model 49,Customer 69,113.78,2,0.2,17.4,2022,Oct,15.29%
ORD10987,9/3/23,9/9/23,West,Technology,Accessories,Accessories Model 20,Customer 186,231.47,5,0,22.73,2023,Sep,9.82%
ORD10988,11/20/23,11/23/23,Central,Technology,Phones,Phones Model 25,Customer 119,317.70,6,0,41.26,2023,Nov,12.99%
ORD10989,9/27/23,10/4/23,South,Office Supplies,Binders,Binders Model 41,Customer 191,193.61,1,0.2,16.4,2023,Sep,8.47%
ORD10990,11/5/22,11/9/22,Central,Furniture,Bookcases,Bookcases Model 14,Customer 180,148.46,6,0,25.02,2022,Nov,16.85%
ORD10991,7/29/23,8/5/23,East,Office Supplies,Storage,Storage Model 1,Customer 295,173.24,3,0.2,2.65,2023,Jul,1.53%
ORD10992,6/17/24,6/24/24,Central,Furniture,Bookcases,Bookcases Model 32,Customer 107,246.90,5,0.2,23.88,2024,Jun,9.67%
ORD10993,3/22/23,3/29/23,South,Technology,Machines,Machines Model 3,Customer 241,33.92,5,0,17.88,2023,Mar,52.71%
ORD10994,2/29/24,3/2/24,Central,Office Supplies,Paper,Paper Model 43,Customer 71,193.43,1,0.1,35.88,2024,Feb,18.55%
ORD10995,10/14/23,10/21/23,Central,Office Supplies,Storage,Storage Model 35,Customer 252,221.19,5,0,41.32,2023,Oct,18.68%
